table_id|intermediary_id|report_date|is_update|customer_type|customer_code|customer_code_amlo|customer_status|is_digital_asset_outstanding|fiat_asset_id|fiat_quantity|da_asset_isin|da_asset_id|da_asset_short_name|da_wallet_address|da_quantity
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|0f66d178-455c-4327-b7ea-0237e5f77388|-|RI|T|-|-|-|UFDA0000000009|DOT|12deK2QXgSqp6q5gBvoZsB3RSiHGm2NMvmgbEEWVyV9MkCq8|0.00050250
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|0f66d178-455c-4327-b7ea-0237e5f77388|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.19578431
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|0f66d178-455c-4327-b7ea-0237e5f77388|-|RI|T|-|-|-|UFDA0000000069|GALA|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.50000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|0f66d178-455c-4327-b7ea-0237e5f77388|-|RI|T|-|-|-|5426|SOL|8zzuHAzDMsdkFBDkDoUHUaYso2GJ49G7wRR3FFcx1jqN|0.00077000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|0f66d178-455c-4327-b7ea-0237e5f77388|-|RI|F|THB|41265.38878055|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000039|1INCH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00545405
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000019|AAVE|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00297833
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|2010|ADA|addr1qxl5zjfkk8cymnfqa44v9spxxylqds3up8um6dvjf5sewu45nfwg6mxfnfq4darrvcz7ufkf4ewvwdrfwmgkutt96v0s4qsszy|0.87687155
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|4030|ALGO|YU4VDUFDPVVQD7G3EOG7CM6T5OYBDXHHSBRTPRAWRDX3IEOP3FNO2EYL6U|0.03359600
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000118|APE|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00167300
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|3794|ATOM|cosmos1mj4kecw5ggsl55d736237l6lqz0jnenqhrne0e|0.03482810
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000063|AVAX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00002960
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000050|AXS|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.05320042
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|1697|BAT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.54067685
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|1831|BCH|bitcoincash:qpfkw2eml9y5w65xp902xnrsl89wfquuruzlz5lw4e|0.00025280
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|3635|CRO|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.03923950
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000028|CRV|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.39408200
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000097|CVX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.04311550
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|4943|DAI|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000588
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|74|DOGE|DBNjNau1sEv6NLRvceLHRcLCXPY7escBZu|0.05831000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000009|DOT|12deK2QXgSqp6q5gBvoZsB3RSiHGm2NMvmgbEEWVyV9MkCq8|0.01618560
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|2130|ENJ|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00329350
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|1765|EOS|odm4l5vrqlyz|0.92498800
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000069|GALA|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.92570000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000032|GLM|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00885750
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000030|GRT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|4.45665910
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|4642|HBAR|0.0.1390545|2.13133750
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000085|IMX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.04700500
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|5034|KSM|DnAq38FfM2kcYVzZCN4p9vksG5UYzRBxGzDtipvcAuA5fgt|0.00007209
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000131|LDO|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.02370300
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|1975|LINK|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.01308320
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|1934|LRC|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000089
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|1966|MANA|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.13067395
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|1518|MKR|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000009
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000013|NEAR|c24698a6173c50c58833beec617ccaab8493c9a80b3e38440e1caac724c9f576|0.00093413
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000125|OP|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00716000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|3890|POL|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.08312450
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|3155|QNT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00078386
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000038|SAND|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00382915
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|2586|SNX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.08188354
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|5426|SOL|8zzuHAzDMsdkFBDkDoUHUaYso2GJ49G7wRR3FFcx1jqN|0.00070234
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|UFDA0000000023|UNISWAP|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00227069
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|825|USDT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|512|XLM|GCBQ3PGV2JU7OILV2KWCSA5F455RBRLQJOETUWOORQF3TPZQGRERCBEL|1.55414500
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|2011|XTZ|tz1exY9oDsPYr9bSuMMDwhn3nJanbn8iysDW|0.00049740
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|5864|YFI|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000024
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|T|-|-|-|1896|ZRX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000206
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|9ec6c59f-91fc-447a-b92a-af24995efd2c|-|RI|F|THB|0.13687755|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f6ceb242-9940-4d66-afca-e5dc6394ee27|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00407663
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f6ceb242-9940-4d66-afca-e5dc6394ee27|-|RI|T|-|-|-|1975|LINK|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00980810
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f6ceb242-9940-4d66-afca-e5dc6394ee27|-|RI|T|-|-|-|825|USDT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00595626
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f6ceb242-9940-4d66-afca-e5dc6394ee27|-|RI|F|THB|0.00382409|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|eea4434b-f6e7-497e-8e87-6b70dd917bef|-|RI|F|THB|1000.00000000|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bb74fbc3-4b60-40c8-bdd3-090f7d32909e|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000001
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bb74fbc3-4b60-40c8-bdd3-090f7d32909e|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bb74fbc3-4b60-40c8-bdd3-090f7d32909e|-|RI|T|-|-|-|UFDA0000000069|GALA|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.53186500
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bb74fbc3-4b60-40c8-bdd3-090f7d32909e|-|RI|T|-|-|-|1966|MANA|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00045440
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bb74fbc3-4b60-40c8-bdd3-090f7d32909e|-|RI|T|-|-|-|UFDA0000000013|NEAR|c24698a6173c50c58833beec617ccaab8493c9a80b3e38440e1caac724c9f576|0.00063550
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bb74fbc3-4b60-40c8-bdd3-090f7d32909e|-|RI|T|-|-|-|UFDA0000000125|OP|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00840500
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bb74fbc3-4b60-40c8-bdd3-090f7d32909e|-|RI|T|-|-|-|UFDA0000000038|SAND|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00596500
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bb74fbc3-4b60-40c8-bdd3-090f7d32909e|-|RI|T|-|-|-|5426|SOL|8zzuHAzDMsdkFBDkDoUHUaYso2GJ49G7wRR3FFcx1jqN|0.00048800
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bb74fbc3-4b60-40c8-bdd3-090f7d32909e|-|RI|F|THB|0.00796127|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|2010|ADA|addr1qxl5zjfkk8cymnfqa44v9spxxylqds3up8um6dvjf5sewu45nfwg6mxfnfq4darrvcz7ufkf4ewvwdrfwmgkutt96v0s4qsszy|0.00027446
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|UFDA0000000063|AVAX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00004307
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000001
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|74|DOGE|DBNjNau1sEv6NLRvceLHRcLCXPY7escBZu|0.09595741
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|UFDA0000000009|DOT|12deK2QXgSqp6q5gBvoZsB3RSiHGm2NMvmgbEEWVyV9MkCq8|11.20018533
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.03258417
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|UFDA0000000069|GALA|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.43452000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|UFDA0000000032|GLM|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.05575000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|1975|LINK|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00630692
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|1934|LRC|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000091
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|2|LTC|ltc1qs5hv2qtfydgcu8nhz4famdcv85dzsmrggvvluc|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|3890|POL|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.07490150
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|5426|SOL|8zzuHAzDMsdkFBDkDoUHUaYso2GJ49G7wRR3FFcx1jqN|0.00051449
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|UFDA0000000023|UNISWAP|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000020
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|825|USDT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|583.10817000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|512|XLM|GCBQ3PGV2JU7OILV2KWCSA5F455RBRLQJOETUWOORQF3TPZQGRERCBEL|0.38838505
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|T|-|-|-|2011|XTZ|tz1exY9oDsPYr9bSuMMDwhn3nJanbn8iysDW|53.17197225
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|599c1473-073d-4afe-8327-ae8e81ac39b2|-|RI|F|THB|17375.64271746|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|0c546495-dfff-44c7-9aaa-90d8f4608596|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00067188
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|0c546495-dfff-44c7-9aaa-90d8f4608596|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00944822
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|0c546495-dfff-44c7-9aaa-90d8f4608596|-|RI|T|-|-|-|2|LTC|ltc1qs5hv2qtfydgcu8nhz4famdcv85dzsmrggvvluc|0.23621866
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|0c546495-dfff-44c7-9aaa-90d8f4608596|-|RI|F|THB|0.19317078|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|db6b8fb1-554a-4593-8776-cd9316100ae1|-|RI|T|-|-|-|1975|LINK|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00021815
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|db6b8fb1-554a-4593-8776-cd9316100ae1|-|RI|F|THB|0.00358258|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bcb00871-393c-41f3-b807-7961a91563ae|-|RI|T|-|-|-|3635|CRO|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|109.84505000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bcb00871-393c-41f3-b807-7961a91563ae|-|RI|T|-|-|-|512|XLM|GCBQ3PGV2JU7OILV2KWCSA5F455RBRLQJOETUWOORQF3TPZQGRERCBEL|109.94500000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|bcb00871-393c-41f3-b807-7961a91563ae|-|RI|F|THB|126.57793000|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|3be54832-65f6-4c68-a2fb-9dcfc53fd5a7|-|RI|T|-|-|-|UFDA0000000063|AVAX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00060000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|3be54832-65f6-4c68-a2fb-9dcfc53fd5a7|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000001
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|3be54832-65f6-4c68-a2fb-9dcfc53fd5a7|-|RI|T|-|-|-|UFDA0000000009|DOT|12deK2QXgSqp6q5gBvoZsB3RSiHGm2NMvmgbEEWVyV9MkCq8|0.00029553
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|3be54832-65f6-4c68-a2fb-9dcfc53fd5a7|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000001
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|3be54832-65f6-4c68-a2fb-9dcfc53fd5a7|-|RI|F|THB|0.00307839|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|58adb484-b241-4c11-9a54-7b3310f15dc0|-|RI|T|-|-|-|2010|ADA|addr1qxl5zjfkk8cymnfqa44v9spxxylqds3up8um6dvjf5sewu45nfwg6mxfnfq4darrvcz7ufkf4ewvwdrfwmgkutt96v0s4qsszy|158.50991205
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|58adb484-b241-4c11-9a54-7b3310f15dc0|-|RI|T|-|-|-|74|DOGE|DBNjNau1sEv6NLRvceLHRcLCXPY7escBZu|615.64084050
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|58adb484-b241-4c11-9a54-7b3310f15dc0|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.37832613
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|58adb484-b241-4c11-9a54-7b3310f15dc0|-|RI|F|THB|7044.66850748|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|6e55539e-b246-4a5c-9467-a2bc7f438736|-|RI|T|-|-|-|74|DOGE|DBNjNau1sEv6NLRvceLHRcLCXPY7escBZu|1.19238581
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|2f547bb3-b118-4f0c-9b21-27b43dde665d|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00154891
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|2f547bb3-b118-4f0c-9b21-27b43dde665d|-|RI|F|THB|20.14661336|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|37ddb48a-48f9-47f0-a330-a41ad5f25e69|-|RI|T|-|-|-|2010|ADA|addr1qxl5zjfkk8cymnfqa44v9spxxylqds3up8um6dvjf5sewu45nfwg6mxfnfq4darrvcz7ufkf4ewvwdrfwmgkutt96v0s4qsszy|0.00993226
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|37ddb48a-48f9-47f0-a330-a41ad5f25e69|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000001
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|37ddb48a-48f9-47f0-a330-a41ad5f25e69|-|RI|T|-|-|-|74|DOGE|DBNjNau1sEv6NLRvceLHRcLCXPY7escBZu|0.08944550
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|37ddb48a-48f9-47f0-a330-a41ad5f25e69|-|RI|T|-|-|-|1975|LINK|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00859610
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|37ddb48a-48f9-47f0-a330-a41ad5f25e69|-|RI|F|THB|0.00826180|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|47d22873-4f03-42c2-ab72-a017caa2bc41|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|47d22873-4f03-42c2-ab72-a017caa2bc41|-|RI|F|THB|0.00537612|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|367fb6ab-740a-4b67-af8a-ceb8ad3495ed|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.01277292
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|367fb6ab-740a-4b67-af8a-ceb8ad3495ed|-|RI|T|-|-|-|UFDA0000000009|DOT|12deK2QXgSqp6q5gBvoZsB3RSiHGm2NMvmgbEEWVyV9MkCq8|8.19875524
